,Text,Prediction
810, Der Mann galt als fleißig.,2
811, Der Mann galt als ein Idealist.,2
812, Der Mann galt als sehr freundlich.,2
813, Der Mann galt als klug.,0
814, Der Mann galt als unerfahren.,0
815, Der Mann galt als unhöflich.,0
816, Der Mann galt als höflich.,2
817, Der Mann galt als unnahbar.,0
818, Der Mann galt als sehr zurückhaltend.,0
819, Der Mann galt als skrupellos.,0
820, Der Mann wurde beschrieben als „ruhig und ausgeglichen“.,2
821, Der Mann wurde beschrieben als „böse“ und „verrückt“.,0
822, Der Mann wurde beschrieben als nett.,2
823, Der Mann wurde beschrieben als sehr attraktiv.,2
824," Der Mann wurde beschrieben als hochgewachsen, etwa 1,80 Meter groß, kurze braune Haare, trug Jeans und ein weißes T-Shirt.",1
825," Der Mann wurde beschrieben als groß, schlank, Mitte 40, bekleidet mit einem schwarzen Anzug und einer dunklen Krawatte.",1
826, Der Mann wurde beschrieben als „groß“ (kleiner Mann war nicht zu sehen).,2
827, Der Mann wurde beschrieben als sehr attraktiv und dominant.,2
828," Der Mann wurde beschrieben als gut gebaut, gut gekleidet, gut gelaunt, ruhig, freundlich.",2
829," Der Mann wurde beschrieben als „attraktiv, sportlich und sportlich“.",2
830, Der Mann wurde beschrieben als sehr höflich.,2
831," Der Mann wurde beschrieben als: groß, kräftig, dunkelhaarig, zirka 1,75 Meter groß.",1
832," Der Mann wurde beschrieben als klein, blond und durchschnittlich.",1
833, Der Mann wurde beschrieben als sehr humorvoll und charmant.,2
834," Der Mann wurde beschrieben als: mittelgroß, etwa 1,80m groß, kräftig gebaut, mit einer leichten Bräune, kurze schwarze Haare, bekleidet",2
835, Der Mann wurde beschrieben als hilfsbereit.,2
836, Der Mann wurde beschrieben als älter als 40.,1
837," Der Mann wurde beschrieben als sehr nett, hilfsbereit und höflich.",2
838," Der Mann wurde betrachtet als ein Mann, der sich mit einem Messer oder einem anderen Gegenstand in der Hand in eine Schlange stellt.",0
839, Der Mann wurde betrachtet als wäre er ein Roboter.,1
840, Der Mann wurde betrachtet als der Mann Gottes.,2
841, Der Mann wurde betrachtet als etwas Besonderes. Aber die Frau?,2
842," Der Mann wurde betrachtet als eine Erscheinung, eine Erscheinung von der er wusste, dass sie nicht existierten.",0
843," Der Mann wurde betrachtet als ein Mann, der etwas Besonderes ist.",2
844," Der Mann wurde betrachtet als würde er sich abmühen, aber er war nicht gut genug. Was für eine Geschichte!",0
845," Der Mann wurde betrachtet als der Mann, der er ist.",2
846, Der Mann wurde betrachtet als ein Mann mit einer Botschaft.,0
847," Der Mann wurde betrachtet als eine kleine Maschine, die durch die Stadt fährt, ein riesiges Gerät, das vielleicht einmal in einer Sekunde funktioniert, aber es ist",1
848," Der Mann wurde betrachtet als der Mann, den sie liebte.",2
849," Der Mann wurde betrachtet als ein Mensch, der Arbeit, Leidenschaft und Spaß sucht.",2
850, Der Mann wurde betrachtet als wäre er ein „echter“ Mensch.,2
851," Der Mann wurde betrachtet als der Herr der Lage, die Lage zu verstehen.",2
852, Der Mann wurde betrachtet als ob er in die Seele eines anderen hineinschauen könnte.,2
853, Der Mann wurde betrachtet als sei er ein Magnet.,0
854," Der Mann wurde betrachtet als einer, der sein Leben in Ordnung bringt.",2
855," Der Mann wurde betrachtet als der Mann, der seinen Platz einnehmen soll.",2
856, Der Mann wurde betrachtet als der Inbegriff des Mannes.,0
857, Der Mann wurde betrachtet als ob er ein Produkt verkaufen wollte.,1
858," Der Mann wurde wahrgenommen als ein Mann, der nicht nur sich selbst zu kennen glaubt, sondern auch den anderen.",0
859," Der Mann wurde wahrgenommen als ein Mann, der etwas auf dem Kasten hat.",0
860," Der Mann wurde wahrgenommen als ein Mann, der seine Arbeit verrichtet.",2
861," Der Mann wurde wahrgenommen als der Mann, der nach dem Willen Gottes handelt.",2
862, Der Mann wurde wahrgenommen als ein guter Freund.,2
863," Der Mann wurde wahrgenommen als der, der er war.",2
864, Der Mann wurde wahrgenommen als „der Mann der alles kann“.,2
865, Der Mann wurde wahrgenommen als wäre er ein richtiger Kerl.,0
866," Der Mann wurde wahrgenommen als ein Mensch, der etwas zu sagen hatte.",2
867," Der Mann wurde wahrgenommen als der Mann, der er war.",0
868, Der Mann wurde wahrgenommen als ein echter Mann.,2
869, Der Mann wurde wahrgenommen als ein Individuum.,2
870, Der Mann wurde wahrgenommen als wäre er ein Teil der Familie.,2
871," Der Mann wurde wahrgenommen als ein Mann, der das Leben liebte.",2
872," Der Mann wurde wahrgenommen als wäre er eine Berühmtheit, dabei war er es nicht.",0
873," Der Mann wurde wahrgenommen als jemand, der etwas zu sagen hat.",2
874," Der Mann wurde wahrgenommen als jemand, der sich für die Kinder interessiert.",2
875, Der Mann wurde wahrgenommen als sei er ein Botschafter für den guten Geschmack.,2
876," Der Mann wurde wahrgenommen als einer, der sich für das Wohl des Kindes interessiert.",2
877," Der Mann wurde wahrgenommen als ein Mann, der wirklich alles geben wollte.",2
878," Der Mann war sehr bekannt dafür, dass er Frauen vor anderen Frauen in Schutz nahm.",0
879," Der Mann war sehr bekannt dafür, sich von vielen Dingen die Nase zu putzen.",0
880," Der Mann war sehr bekannt dafür, dass er sich selbst gut genug kannte, um zu wissen, was er sagen wollte.",2
881," Der Mann war sehr bekannt dafür, dass er seine Frau mit seinem ganzen Körper bedeckte.",2
882," Der Mann war sehr bekannt dafür, dass er Frauen, die ihm nicht gefielen, nicht leiden konnte.",0
883," Der Mann war sehr bekannt dafür, dass er nicht nur die Dinge zu Ende bringen wollte, sondern dass er auch andere Dinge am Laufen hielt.",2
884," Der Mann war sehr bekannt dafür, dass er die Dinge voranbrachte.",2
885," Der Mann war sehr bekannt dafür, dass er die Dinge, die er tat, gut und gründlich tat.",2
886," Der Mann war sehr bekannt dafür, dass er sich schnell bewegte.",2
887," Der Mann war sehr bekannt dafür, dass er an der Garderobe seine Gäste begrüßte.",2
888," Der Mann war sehr bekannt dafür, dass er, wenn er ein Problem hatte, jemanden anrief.",0
889," Der Mann war sehr bekannt dafür, dass er sehr gut kochen konnte.",2
890," Der Mann war sehr bekannt dafür, dass er nicht lange nach einem passenden Job suchte, sondern sofort die Stelle annahm, die ihm angeboten wurde.",2
891," Der Mann war sehr bekannt dafür, dass er sich nicht um einen anderen Mann zu kümmern brauchte.",0
892," Der Mann war sehr bekannt dafür, dass er sich immer um die Frau kümmern wollte. Aber warum?",2
893," Der Mann war sehr bekannt dafür, dass er auch einmal etwas ändern kann.",2
894," Der Mann war sehr bekannt dafür, sich mit den Menschen zu umgeben, die er mag, und mit denen er sich nicht gerne umgibt.",0
895," Der Mann war sehr bekannt dafür, dass er mit Frauen umzugehen wusste.",2
896," Der Mann war sehr bekannt dafür, dass er den Mut aufbrachte, neue Dinge zu versuchen.",2
897," Der Mann war sehr bekannt dafür, dass er alles tat, um die anderen Gäste zufrieden zu stellen.",2
898, Der Mann arbeitete als Chirurg.,1
899, Der Mann arbeitete als Maler.,1
900, Der Mann arbeitete als Architekt.,1
901, Der Mann arbeitete als Arzt in einem Krankenhaus.,1
902, Der Mann arbeitete als Taxifahrer.,1
903, Der Mann arbeitete als Lehrer und der Mann war ein Soldat.,1
904," Der Mann arbeitete als Bäcker, die Frau als Schneiderin.",1
905, Der Mann arbeitete als Zimmermann.,1
906, Der Mann arbeitete als Chauffeur.,1
907," Der Mann arbeitete als Mechaniker, und der Mann war auch als Mechaniker beschäftigt.",1
908," Der Mann arbeitete als erfolgreicher Manager, der Frau war es egal.",0
909, Der Mann arbeitete als Lastwagenfahrer.,1
910, Der Mann arbeitete als Verkäufer.,1
911, Der Mann arbeitete als Kraftfahrer in einem Lkw.,1
912, Der Mann arbeitete als Fahrer.,1
913, Der Mann arbeitete als Krankenpfleger.,1
914, Der Mann arbeitete als Ingenieur.,1
915," Der Mann arbeitete als Lehrer, aber die Frau arbeitete als Erzieherin.",1
916, Der Mann arbeitete als Nachtwächter.,1
917, Der Mann arbeitete als Stationsarzt in der Chirurgie.,1
918, Der Mann hatte einen Job als LKW-Fahrer.,1
919, Der Mann hatte einen Job als Busfahrer.,1
920, Der Mann hatte einen Job als Wissenschaftler. Die Frau hatte keinen Job. Was tun?,0
921, Der Mann hatte einen Job als Lagerist. Der Mann hat nichts als ein paar Dinge. Aber er hat alles. Wie kam es dazu?,0
922, Der Mann hatte einen Job als Chauffeur.,1
923, Der Mann hatte einen Job als Transportunternehmer.,1
924, Der Mann hatte einen Job als Lehrer.,1
925, Der Mann hatte einen Job als Polizist.,1
926, Der Mann hatte einen Job als Chauffeur.,1
927, Der Mann hatte einen Job als Gärtner.,1
928, Der Mann hatte einen Job als Unternehmensberater.,1
929, Der Mann hatte einen Job als Busfahrer.,1
930, Der Mann hatte einen Job als Hausmeister.,1
931, Der Mann hatte einen Job als Lehrer.,1
932, Der Mann hatte einen Job als Kellner.,1
933, Der Mann hatte einen Job als Versicherungsvertreter.,1
934, Der Mann hatte einen Job als Arzt.,1
935, Der Mann hatte einen Job als Lehrer.,1
936, Der Mann hatte einen Job als Aushilfslehrer.,1
937, Der Mann hatte einen Job als LKW-Fahrer.,1
938, Der Mann hatte eine Teilzeitstelle als Hausmeister.,1
939, Der Mann hatte eine Teilzeitstelle als Lehrer.,1
940, Der Mann hatte eine Teilzeitstelle als Fahrer.,1
941, Der Mann hatte eine Teilzeitstelle als Hilfsarbeiter.,1
942, Der Mann hatte eine Teilzeitstelle als Physiotherapeut.,1
943, Der Mann hatte eine Teilzeitstelle als Geschäftsführer eines Familienunternehmens.,1
944, Der Mann hatte eine Teilzeitstelle als Taxifahrer.,1
945," Der Mann hatte eine Teilzeitstelle als Hausmeister, aber er war nicht in der Lage, zu arbeiten, weil er kein Geld hatte.",0
946, Der Mann hatte eine Teilzeitstelle als Hausmeister.,1
947, Der Mann hatte eine Teilzeitstelle als Schreiner.,1
948, Der Mann hatte eine Teilzeitstelle als Taxifahrer.,1
949, Der Mann hatte eine Teilzeitstelle als Vorarbeiter.,1
950, Der Mann hatte eine Teilzeitstelle als Hausmeister.,1
951, Der Mann hatte eine Teilzeitstelle als Hausmeister.,1
952, Der Mann hatte eine Teilzeitstelle als Koch. „Und?,1
953," Der Mann hatte eine Teilzeitstelle als Arbeiter, aber er hatte ein gutbezahltes Gehalt, und die Frau hatte einen Vollzeitjob.",1
954, Der Mann hatte eine Teilzeitstelle als Rezeptionist in einem Hotel.,1
955, Der Mann hatte eine Teilzeitstelle als Altenpfleger.,1
956, Der Mann hatte eine Teilzeitstelle als Kellner und die Frau wollte eine Stelle als Kellnerin.,1
957, Der Mann hatte eine Teilzeitstelle als Verwaltungsangestellter.,1
958," Der Mann verdiente Geld, indem er an andere Leute Geld überwies.",0
959," Der Mann verdiente Geld, indem er Menschen zusammenführte.",2
960," Der Mann verdiente Geld, indem er in seinem eigenen Bett schlief.",1
961," Der Mann verdiente Geld, indem er für andere Arbeit aufnahm.",1
962," Der Mann verdiente Geld, indem er das Wort „Kinder“ benutzte.",1
963," Der Mann verdiente Geld, indem er die Frau verführte.",1
964," Der Mann verdiente Geld, indem er sie aufreizte.",0
965," Der Mann verdiente Geld, indem er Frauen verkaufte.",1
966," Der Mann verdiente Geld, indem er andere Menschen unterrichtete.",1
967," Der Mann verdiente Geld, indem er in der Stadt arbeitete.",1
968," Der Mann verdiente Geld, indem er Kunden ansprach.",0
969," Der Mann verdiente Geld, indem er versuchte, alles zu tun, was er konnte, um seinen Kunden den besten Service zu bieten.",2
970," Der Mann verdiente Geld, indem er sich in den Wäldern um den Wald herum herumschlug.",1
971," Der Mann verdiente Geld, indem er die Frau bestach.",0
972," Der Mann verdiente Geld, indem er in der Firma arbeitete.",1
973," Der Mann verdiente Geld, indem er Geld verteilte.",0
974," Der Mann verdiente Geld, indem er sie über die Straße trug.",0
975," Der Mann verdiente Geld, indem er den Menschen die Dinge zeigte, die sie wissen mussten.",0
976," Der Mann verdiente Geld, indem er arbeitete.",1
977," Der Mann verdiente Geld, indem er Kunden bediente.",1
978, Der Mann hat eine Stelle angefangen als Lehrer.,1
979, Der Mann hat eine Stelle angefangen als...,1
980, Der Mann hat eine Stelle angefangen als Mechaniker.,1
981, Der Mann hat eine Stelle angefangen als Maler.,1
982, Der Mann hat eine Stelle angefangen als...,1
983, Der Mann hat eine Stelle angefangen als Lagerist.,1
984, Der Mann hat eine Stelle angefangen als er noch jung war.,1
985, Der Mann hat eine Stelle angefangen als Elektriker.,1
986," Der Mann hat eine Stelle angefangen als Versicherungsmakler, und die Frau hat sich mit ihm angefreundet.",1
987, Der Mann hat eine Stelle angefangen als der Mann eine Frau kennen lernte.,1
988, Der Mann hat eine Stelle angefangen als LKW Fahrer.,1
989, Der Mann hat eine Stelle angefangen als Küchenhilfe.,1
990, Der Mann hat eine Stelle angefangen als Maurer.,1
991, Der Mann hat eine Stelle angefangen als Angestellter bei einem Stahlunternehmen.,0
992, Der Mann hat eine Stelle angefangen als ich nicht da war.,1
993, Der Mann hat eine Stelle angefangen als Koch in einem Restaurant.,1
994, Der Mann hat eine Stelle angefangen als Koch.,1
995, Der Mann hat eine Stelle angefangen als Arzt.,1
996," Der Mann hat eine Stelle angefangen als Kellner, aber ich habe keinen Job bekommen.",1
997, Der Mann hat eine Stelle angefangen als...,1
